"","id","name","price","rating","review_count","city","state","zip_code","latitude","longitude"
"221","growling-bear-brewing-company-woodbridge","Growling Bear Brewing Company","$$",4,35,"Woodbridge","VA","22193",38.65088827,-77.30884905
"222","portner-brewhouse-alexandria","Portner Brewhouse","$$",3.5,63,"Alexandria","VA","22304",38.80461,-77.1334
"223","heritage-brewing-market-common-brewpub-and-roastery-arlington","Heritage Brewing Market Common Brewpub And Roastery","$$",4.5,37,"Arlington","VA","22201",38.8886324,-77.0932317
"224","calvert-brewing-company-upper-marlboro","Calvert Brewing Company","$$",5,23,"Upper Marlboro","MD","20774",38.886284,-76.730867
"225","bardo-washington-4","Bardo","$$",4,32,"Washington, DC","DC","20003",38.87083203,-77.00816749
"226","right-proper-brewing-company-washington-2","Right Proper Brewing Company","$$",4,483,"Washington, DC","DC","20001",38.9153595,-77.021347
"227","ornery-beer-company-woodbridge-3","Ornery Beer Company","$$",3.5,263,"Woodbridge","VA","22192",38.63645307,-77.29302557
"228","caboose-brewing-company-vienna-3","Caboose Brewing Company","$$",3.5,297,"Vienna","VA","22180",38.907703,-77.270601
"229","atlas-brew-works-washington","Atlas Brew Works","$$",4,76,"Washington, DC","DC","20002",38.91485596,-76.98143768
"230","hellbender-brewing-company-washington","Hellbender Brewing Company","$",4.5,30,"Washington, DC","DC","20011",38.9602432,-77.0048862
"231","right-proper-brewing-company-washington-3","Right Proper Brewing Company","$",5,33,"Washington, DC","DC","20017",38.926803,-76.993072
"232","dc-brau-brewing-company-washington-2","DC Brau Brewing Company","$",4,113,"Washington, DC","DC","20018",38.92962761,-76.96017265
"233","steves-mini-market-and-store-chincoteague-island","Steve's Mini Market & Store","$",4,3,"Chincoteague Island","VA","23336",37.92828418,-75.35638198
"234","notch-brewery-and-tap-room-salem","Notch Brewery & Tap Room","$$",4.5,57,"Salem","MA","01970",42.51971217,-70.89079484
"235","hingham-beer-works-hingham","Hingham Beer Works","$$",2.5,281,"Hingham","MA","02043",42.25206831,-70.92257504
"236","bent-water-brewing-company-lynn","Bent Water Brewing Company","$",4.5,13,"Lynn","MA","01905",42.4566287,-70.9573069
"237","idle-hands-craft-ales-malden-2","Idle Hands Craft Ales","$",4.5,45,"Malden","MA","02148",42.4243927,-71.07476807
"238","aeronaut-brewing-company-somerville","Aeronaut Brewing Company","$$",4,143,"Somerville","MA","02143",42.38199598,-71.10626792
"239","winter-hill-brewing-somerville","Winter Hill Brewing","$$",4.5,85,"Somerville","MA","02145",42.39262,-71.09399
"240","gentile-brewing-beverly","Gentile Brewing","$",4.5,12,"Beverly","MA","01915",42.54939522,-70.88438988
"241","arrowood-farm-brewery-and-tasting-room-accord","Arrowood Farm Brewery & Tasting Room","$$",4.5,9,"Accord","NY","12404",41.80571588,-74.24696434
"242","rough-cut-brewing-company-kerhonkson","Rough Cut Brewing Company","$$",4,62,"Kerhonkson","NY","12446",41.75934255,-74.28472001
"243","new-paltz-brewing-company-wawarsing-3","New Paltz Brewing Company","$$",5,8,"Wawarsing","NY","12489",41.758559,-74.35780328
"244","yard-owl-craft-brewery-gardiner","Yard Owl Craft Brewery","$$",4,9,"Gardiner","NY","12525",41.69128799,-74.1468277
"245","keegan-ales-kingston","Keegan Ales","$",4,108,"Kingston","NY","12401",41.9316189,-74.0120827
"246","gardiner-liquid-mercantile-gardiner","Gardiner Liquid Mercantile","$$",5,67,"Gardiner","NY","12525",41.68017,-74.15118
"247","mill-house-brewing-company-poughkeepsie","Mill House Brewing Company","$$",4,396,"Poughkeepsie","NY","12601",41.705311,-73.926571
"248","angry-orchard-walden-2","Angry Orchard","$",4.5,49,"Walden","NY","12586",41.587369,-74.221735
"249","newburgh-brewing-company-newburgh","Newburgh Brewing Company","$$",4,136,"Newburgh","NY","12550",41.497341,-74.008072
"250","blue-collar-brewery-poughkeepsie","Blue Collar Brewery","$$",4,52,"Poughkeepsie","NY","12601",41.7074394,-73.9182205
"251","north-river-hops-and-brewing-wappingers-falls","North River Hops and Brewing","$",5,26,"Wappingers Falls","NY","12590",41.59564977,-73.91131204
"252","hudson-ale-works-highland","Hudson Ale Works","$$",5,7,"Highland","NY","12528",41.71757,-73.96389
"253","the-gilded-otter-new-paltz","The Gilded Otter","$$",3,288,"New Paltz","NY","12561",41.74695,-74.08959
"254","2-way-brewing-company-beacon","2 Way Brewing Company","$",4.5,38,"Beacon","NY","12508",41.50645167,-73.98261297
"255","bad-seed-cider-company-highland","Bad Seed Cider Company","$",4.5,26,"Highland","NY","12528",41.686007,-73.996418
"256","hudson-valley-brewery-beacon","Hudson Valley Brewery","$$",4,16,"Beacon","NY","12508",41.50177,-73.96283
"257","r-and-r-taproom-woodstock","R & R Taproom","$$",5,11,"Woodstock","NY","12498",42.03761673,-74.11190796
"258","plan-bee-farm-brewery-poughkeepsie","Plan Bee Farm Brewery","$",4.5,2,"Poughkeepsie","NY","12603",41.71911503,-73.88617313
"259","post-road-brew-house-hyde-park","Post Road Brew House",NA,4.5,7,"Hyde Park","NY","12538",41.746517,-73.933067
"260","hyde-park-brewing-company-hyde-park-2","Hyde Park Brewing Company","$$",4,125,"Hyde Park","NY","12538",41.769042,-73.929382
"261","ivanhoe-ale-works-denison","Ivanhoe Ale Works","$$",4.5,8,"Denison","TX","75020",33.7551,-96.53786
"262","903-brewers-sherman","903 Brewers","$",5,9,"Sherman","TX","75090",33.61738923,-96.60694607
"263","dallas-brew-bus-dallas","Dallas Brew Bus","$$",5,2,"Dallas","TX","75201",32.7817576,-96.7955306
"264","the-virginia-beer-company-williamsburg","The Virginia Beer Company","$$",4.5,38,"Williamsburg","VA","23185",37.27217,-76.68145
"265","tradition-brewing-company-newport-news","Tradition Brewing Company","$$",4,40,"Newport News","VA","23606",37.08391,-76.47665
"266","alewerks-brewing-company-williamsburg","Alewerks Brewing Company","$",4,118,"Williamsburg","VA","23188",37.320719,-76.7322882
"267","st-george-brewing-co-hampton","St George Brewing Co","$",4.5,25,"Hampton","VA","23666",37.09992218,-76.39464569
"268","brass-cannon-brewing-williamsburg-2","Brass Cannon Brewing","$",3.5,26,"Williamsburg","VA","23188",37.3161429,-76.730715
"269","the-oozlefinch-craft-brewery-fort-monroe","The Oozlefinch Craft Brewery","$",4.5,32,"Fort Monroe","VA","23651",37.00901961,-76.30508422
"270","bull-island-brewing-hampton","Bull Island Brewing","$$",4.5,18,"Hampton","VA","23669",37.02469339,-76.34141104
"271","silver-hand-meadery-williamsburg","Silver Hand Meadery","$$",4.5,41,"Williamsburg","VA","23185",37.28133392,-76.72290039
"272","wharf-hill-brewing-co-smithfield","Wharf Hill Brewing Co.","$$",4.5,94,"Smithfield","VA","23430",36.98254,-76.63025
"273","drink-williamsburg-williamsburg","Drink Williamsburg","$$",5,5,"Williamsburg","VA","23185",37.27945709,-76.71801758
"274","craft-60-ale-house-newport-news","Craft 60 Ale House","$$",4,87,"Newport News","VA","23602",37.1152397,-76.5208314
"275","copper-fox-distillery-williamsburg","Copper Fox Distillery","$$",5,6,"Williamsburg","VA","23185",37.28200643,-76.68856324
"276","craft-31-williamsburg","Craft 31","$$",4,107,"Williamsburg","VA","23188",37.26526,-76.74172
"277","hilton-tavern-brewing-company-newport-news","Hilton Tavern Brewing Company","$$",3.5,4,"Newport News","VA","23601",37.02958219,-76.45725527
"278","dog-street-pub-williamsburg","DoG Street Pub","$$",3.5,458,"Williamsburg","VA","23185",37.2712631,-76.706008
"279","park-lane-tavern-hampton-2","Park Lane Tavern","$$",3.5,281,"Hampton","VA","23666",37.0439999,-76.39113
"280","williamsburg-distillery-williamsburg","Williamsburg Distillery","$$",5,8,"Williamsburg","VA","23185",37.25979233,-76.67010498
"281","green-leafe-cafe-williamsburg","Green Leafe Cafe","$$",3.5,127,"Williamsburg","VA","23185",37.27401278,-76.71261175
"282","deutscher-imbiss-virginia-beach","Deutscher Imbiss","$",4.5,9,"Virginia Beach","VA","23455",36.8974486,-76.1435915
"283","taste-tidewater-tours-virginia-beach","Taste Tidewater Tours",NA,4,6,"Virginia Beach","VA","23454",36.845624,-76.046868
"284","weyerbacher-brewing-co-easton","Weyerbacher Brewing Co","$",4.5,98,"Easton","PA","18042",40.67348,-75.22449
"285","shawneecraft-brewing-company-shawnee-on-delaware","ShawneeCraft Brewing Company","$$",4.5,14,"Shawnee On Delaware","PA","18356",41.007627,-75.110588
"286","two-rivers-brewing-company-easton","Two Rivers Brewing Company","$$",4,313,"Easton","PA","18042",40.69083041,-75.21429697
"287","barley-creek-brewing-tannersville-13","Barley Creek Brewing","$$",3.5,446,"Tannersville","PA","18372",41.0536529,-75.3304396
"288","abomination-brewing-company-east-stroudsburg","Abomination Brewing Company",NA,5,1,"East Stroudsburg","PA","18301",40.99455,-75.17806
"289","the-gem-and-keystone-brewpub-shawnee-on-delaware","The Gem and Keystone Brewpub","$$",3.5,146,"Shawnee on Delaware","PA","18301",41.00052,-75.13227
"290","scratch-easton","Scratch","$$",4.5,17,"Easton","PA","18042",40.69137,-75.21041
"291","bonn-place-brewing-company-bethlehem","Bonn Place Brewing Company","$",4.5,32,"Bethlehem","PA","18015",40.61161699,-75.37446108
"292","buck-hill-brewery-and-restaurant-blairstown","Buck Hill Brewery and Restaurant","$$",3.5,57,"Blairstown","NJ","07825",40.97971355,-74.95383035
"293","lost-tavern-brewing-hellertown","Lost Tavern Brewing","$$",4.5,24,"Hellertown","PA","18055",40.58091,-75.34129
"294","mountain-view-vineyard-winery-and-distillery-stroudsburg-3","Mountain View Vineyard, Winery and Distillery","$$",4,58,"Stroudsburg","PA","18360",40.9599889,-75.3284744
"295","lone-eagle-brewing-flemington","Lone Eagle Brewing","$",4.5,34,"Flemington","NJ","08822",40.5027379,-74.86272611
"296","yergey-brewing-emmaus","Yergey Brewing","$",5,17,"Emmaus","PA","18049",40.53293,-75.49578
"297","conclave-brewing-flemington","Conclave Brewing","$",5,15,"Flemington","NJ","08822",40.53014,-74.85155
"298","funk-brewing-emmaus","Funk Brewing","$$",4.5,24,"Emmaus","PA","18049",40.53287451,-75.495602
"299","fegleys-bethlehem-brew-works-bethlehem-3","Fegley's Bethlehem Brew Works","$$",3.5,419,"Bethlehem","PA","18018",40.6220198,-75.3824069
"300","pints-and-pies-neighborhood-pub-easton","Pints & Pies Neighborhood Pub","$$",4.5,68,"Easton","PA","18042",40.68925099,-75.24284571
"301","hijinx-brewing-company-allentown","Hijinx Brewing Company","$",4,12,"Allentown","PA","18103",40.59359736,-75.47315627
"302","hop-hill-brewing-company-bethlehem","Hop Hill Brewing Company","$",3.5,2,"Bethlehem","PA","18015",40.578383,-75.389918
"303","the-ship-inn-restaurant-and-brewery-milford","The Ship Inn Restaurant & Brewery","$$",3.5,107,"Milford","NJ","08848",40.56855246,-75.09547888
"304","rustic-brew-hampton-2","Rustic Brew","$",5,8,"Hampton","IA","50441",42.74330508,-93.20836086
"305","confluence-brewing-company-des-moines","Confluence Brewing Company","$",4.5,64,"Des Moines","IA","50315",41.56864,-93.63177
"306","exile-brewing-company-des-moines","Exile Brewing Company","$$",4,152,"Des Moines","IA","50309",41.58302307,-93.63696289
"307","madhouse-brewing-company-des-moines","Madhouse Brewing Company","$",4.5,22,"Des Moines","IA","50309",41.58088304,-93.60744833
"308","twisted-vine-brewery-west-des-moines","Twisted Vine Brewery","$",4.5,24,"West Des Moines","IA","50266",41.5939969,-93.7492786
"309","peace-tree-des-moines-branch-des-moines","Peace Tree - Des Moines Branch","$$",4.5,25,"Des Moines","IA","50309",41.58689142,-93.61209703
"310","peace-tree-brewing-company-knoxville-2","Peace Tree Brewing Company","$",4.5,16,"Knoxville","IA","50138",41.31921768,-93.09928894
"311","515-brewing-company-clive","515 Brewing Company","$",4.5,45,"Clive","IA","50325",41.5999841,-93.7226495
"312","fox-brewing-west-des-moines","Fox Brewing","$",4,13,"West Des Moines","IA","50265",41.57004081,-93.71764831
"313","reclaimed-rails-brewing-company-bondurant","Reclaimed Rails Brewing Company","$",4.5,13,"Bondurant","IA","50035",41.70036786,-93.46180327
"314","court-avenue-brewing-company-des-moines-2","Court Avenue Brewing Company","$$",3.5,209,"Des Moines","IA","50309",41.5855,-93.62099
"315","new-american-brewing-ankeny","New American Brewing","$",3.5,3,"Ankeny","IA","50023",41.7124679,-93.6184952
"316","iowa-taproom-des-moines","Iowa Taproom","$$",3.5,120,"Des Moines","IA","50309",41.58752867,-93.61323556
"317","angry-goldfish-pub-and-eatery-des-moines","Angry Goldfish Pub And Eatery","$$",4.5,20,"Des Moines","IA","50315",41.56570053,-93.6231308
"318","iowa-craft-beer-tent-des-moines-2","Iowa Craft Beer Tent",NA,5,1,"Des Moines","IA","50309",41.59367279,-93.55240987
"319","broadbent-distillery-norwalk","Broadbent Distillery","$$",5,7,"Norwalk","IA","50211",41.436194,-93.71042
"320","the-royal-mile-des-moines","The Royal Mile","$$",4,106,"Des Moines","IA","50309",41.58587,-93.622252
"321","flix-brewhouse-des-moines-des-moines","Flix Brewhouse Des Moines","$$",3.5,142,"Des Moines","IA","50310",41.63109786,-93.70194584
"322","rock-bottom-restaurant-and-brewery-west-des-moines-2","Rock Bottom Restaurant & Brewery","$$",3,76,"West Des Moines","IA","50266",41.59942812,-93.76569675
"323","wilkies-garage-prairie-city","Wilkie's Garage","$",4.5,2,"Prairie City","IA","50228",41.59872055,-93.23550415
"324","iowa-brew-tours-des-moines-2","Iowa Brew Tours",NA,5,2,"Des Moines","IA","50309",41.58470535,-93.62083435
"325","natchez-brewing-company-natchez","Natchez Brewing Company","$",5,2,"Natchez","MS","39120",31.564174,-91.40227
"326","the-filling-station-microbrewery-traverse-city","The Filling Station Microbrewery","$$",4.5,314,"Traverse City","MI","49686",44.758091,-85.6090622
"327","right-brain-brewery-traverse-city","Right Brain Brewery","$$",4,164,"Traverse City","MI","49684",44.74975,-85.61964
"328","the-workshop-brewing-company-traverse-city-2","The Workshop Brewing Company","$$",4.5,89,"Traverse City","MI","49684",44.7653605,-85.624934
"329","rare-bird-brew-pub-traverse-city-2","Rare Bird Brew Pub","$$",4.5,208,"Traverse City","MI","49684",44.75968587,-85.61933679
"330","north-peak-brewing-company-traverse-city-4","North Peak Brewing Company","$$",4,453,"Traverse City","MI","49684",44.76436,-85.62868
"331","7-monks-taproom-traverse-city-2","7 Monks Taproom","$$",4,273,"Traverse City","MI","49684",44.7631915,-85.6239929
"332","jolly-pumpkin-traverse-city","Jolly Pumpkin","$$",4,281,"Traverse City","MI","49686",44.886221,-85.528288
"333","brewery-terra-firma-traverse-city","Brewery Terra Firma","$",4.5,35,"Traverse City","MI","49685",44.71541841,-85.63510162
"334","earthen-ales-traverse-city","Earthen Ales","$$",4.5,11,"Traverse City","MI","49684",44.75533403,-85.64563282
"335","hop-lot-brewing-suttons-bay-2","Hop Lot Brewing","$$",4.5,82,"Suttons Bay","MI","49682",44.968695,-85.647384
"336","monkey-fist-brewing-traverse-city","Monkey Fist Brewing",NA,4.5,6,"Traverse City","MI","49684",44.76305004,-85.61695719
"337","traverse-city-whiskey-co-traverse-city","Traverse City Whiskey Co","$$",5,39,"Traverse City","MI","49684",44.7518311,-85.6204681
"338","brewery-ferment-traverse-city","Brewery Ferment","$$",3.5,25,"Traverse City","MI","49684",44.7588806,-85.6233368
"339","shorts-brewing-company-bellaire-2","Short's Brewing Company","$$",4.5,266,"Bellaire","MI","49615",44.976252,-85.2104208
"340","acoustic-draft-mead-taproom-traverse-city","Acoustic Draft Mead Taproom","$$",4.5,13,"Traverse City","MI","49684",44.76435922,-85.63301839
"341","mackinaw-brewing-company-traverse-city","Mackinaw Brewing Company","$$",3.5,255,"Traverse City","MI","49684",44.76431,-85.62124
"342","big-cat-brewery-cedar","Big Cat Brewery","$$",3.5,9,"Cedar","MI","49621",44.85266,-85.79253
"343","lake-ann-brewing-company-lake-ann","Lake Ann Brewing Company","$$",5,19,"Lake Ann","MI","49650",44.72429248,-85.84277137
"344","big-toe-brewery-traverse-city","Big Toe Brewery",NA,1,2,"Traverse City","MI","49684",44.7602692,-85.6205063
"345","traverse-city-wine-and-beer-tours-traverse-city","Traverse City Wine and Beer Tours",NA,4.5,19,"Traverse City","MI","49684",44.763834,-85.6227456
"346","helltown-brewing-mount-pleasant","Helltown Brewing","$$",4.5,9,"Mount Pleasant","PA","15666",40.15263722,-79.53208923
"347","four-seasons-brewing-company-and-pub-latrobe","Four Seasons Brewing Company & Pub","$",4.5,14,"Latrobe","PA","15650",40.30307259,-79.39302428
"348","all-saints-brewing-company-greensburg","All Saints Brewing Company","$$",4.5,11,"Greensburg","PA","15601",40.31197968,-79.52575922
"349","the-filling-station-mount-pleasant","The Filling Station","$$",4.5,2,"Mount Pleasant","PA","15666",40.14825,-79.53636
"350","leos-pub-and-grille-mount-pleasant","Leo's Pub & Grille","$$",4,16,"Mount Pleasant","PA","15666",40.15059,-79.53845
"351","foggy-brews-champion","Foggy Brews","$$",3,24,"Champion","PA","15622",40.02202274,-79.29507132
"352","yellow-bridge-brewing-delmont","Yellow Bridge Brewing","$$$",4,12,"Delmont","PA","15626",40.4023392,-79.5719974
"353","bloom-brew-west-newton","Bloom Brew","$",4.5,4,"West Newton","PA","15089",40.21356516,-79.76624206
"354","olivers-pourhouse-greensburg","Oliver's Pourhouse","$$",4,67,"Greensburg","PA","15601",40.302338,-79.545502
"355","fury-brewing-irwin-2","Fury Brewing","$$",3.5,4,"Irwin","PA","15642",40.34246653,-79.76093229
"356","rivertowne-brewing-export","Rivertowne Brewing","$",3,13,"Export","PA","15632",40.4208145,-79.6352768
"357","rivertowne-pour-house-monroeville","Rivertowne Pour House","$$",4,110,"Monroeville","PA","15146",40.44640741,-79.76438723
"358","jiggers-pub-export","Jigger's Pub","$",4,22,"Export","PA","15632",40.41751099,-79.6257782
"359","marilyns-on-main-uniontown","Marilyn's on Main","$$",4.5,6,"Uniontown","PA","15401",39.90113567,-79.72449207
"360","rivertowne-pub-north-huntingdon","Rivertowne Pub","$$",3.5,42,"North Huntingdon","PA","15642",40.361029,-79.771281
"361","north-fork-brewery-deming","North Fork Brewery","$$",4.5,89,"Deming","WA","98244",48.8906,-122.1513
"362","aslan-brewing-bellingham","Aslan Brewing","$$",4,393,"Bellingham","WA","98225",48.748395,-122.474484
"363","wander-brewing-bellingham","Wander Brewing","$",4.5,83,"Bellingham","WA","98225",48.7541854,-122.4736329
"364","kulshan-brewing-co-bellingham","Kulshan Brewing Co.","$",4.5,87,"Bellingham","WA","98225",48.7601738,-122.4644928
