id,brewery_id,altmap,lat,lng,map,name,status
434,20960,sanfran,37.775704,-122.446106,,Barrel Head Brewhouse,Brewpub
435,17217,,0,0,,,
436,20470,,35.280097,-120.663329,,BarrelHouse Speakeasy,Beer Bar
437,19639,sanfran,37.786495,-122.408751,pacific,Bartlett Hall,Brewpub
438,95,losangeles,33.686382,-117.855789,pacific,Bayhawk Ales,Brewery
439,19602,,37.017838,-121.574361,,BBQ 152,Beer Bar
440,14098,,36.808835,-119.692571,,BC's Pizza and Beer,Beer Bar
441,96,sanfran,37.7694,-122.51055,pacific,Beach Chalet and Park Chalet,Brewpub
442,19055,losangeles,33.704503,-117.995402,pacific,Beach City Brewery,Brewery
443,6770,,33.738298,-118.107029,losangeles,Beachwood BBQ,Beer Bar
444,14344,losangeles,33.770481,-118.191104,pacific,Beachwood BBQ and Brewing,Brewpub
445,11392,,38.934075,-120.040162,renotahoe,Beacon Bar and Grill,Beer Bar
446,6113,winecountry,38.781646,-123.010327,pacific,Bear Republic Brewing - Production Brewery,Brewery
447,98,winecountry,38.61143,-122.8713,pacific,Bear Republic Brewing Co.,Brewpub
448,100,,37.868774,-122.260292,sanfran,Bear's Lair,Beer Bar
449,3238,,37.381969,-121.90625,sanfran,Beer and Wine Makers of America,Homebrew
450,14163,,34.064333,-118.308716,losangeles,Beer Belly,Beer Bar
451,15765,sandiego,32.715897,-117.159147,pacific,"Beer Company, The",Brewpub
452,17546,sandiego,32.715897,-117.159147,pacific,"Beer Company, The",Brewpub
453,11723,,37.796753,-122.275889,sanfran,Beer Revolution,Beer Bar
454,20144,,36.983898,-121.95636,,Beer Thirty Bottle Shop and Pour House,Beer Bar
455,2674,,37.951363,-122.027527,sanfran,"Beer, Beer and More Beer",Homebrew
456,17104,,38.355692,-122.712519,winecountry,BeerCraft,Beer Store
457,20617,,38.108281,-122.569506,,BeerCraft - Novato,Beer Store
458,19025,,32.9863,-117.270957,,Beerworks,Beer Bar
459,14769,,37.585231,-122.365415,sanfran,Behan's Irish Pub,Beer Bar
460,16583,sandiego,33.145038,-117.228558,pacific,Belching Beaver,Brewery
461,17434,,32.754871,-117.130114,sandiego,Belching Beaver North Park,Beer Bar
462,17612,,38.4402,-122.714872,winecountry,Belly- Left Coast Kitchen and Taproom,Beer Bar
463,113,losangeles,33.759865,-118.148033,pacific,Belmont Brewing Company,Brewpub
464,6057,,37.457011,-122.189749,sanfran,Beltramo's Wines and Spirits,Beer Store
465,2204,,37.843479,-122.252281,sanfran,Ben 'n Nick's Bar,Beer Bar
466,18342,sandiego,32.787275,-117.102799,pacific,Benchmark Brewing Co.,Brewery
467,2675,,37.857628,-122.268578,sanfran,Berkeley Bowl,Beer Store
468,16236,sacramento,38.513758,-122.003245,pacific,Berryessa Brewing Company,Brewery
469,1997,,33.947586,-118.385979,losangeles,"Best Brews, Sheraton Four Points",Beer Bar
470,14437,,32.71621,-117.158477,sandiego,Best Damn Beer Shop,Beer Store
471,6395,,40.451234,-122.298242,,"Beverage Co., The",Homebrew
472,3530,,38.468343,-122.747018,winecountry,"Beverage People, The",Homebrew
473,2516,,33.983448,-118.42392,losangeles,Beverage Warehouse,Beer Store
474,8657,,34.19225,-118.329586,losangeles,Beverages and More - Burbank,Beer Store
475,8550,,34.017818,-117.745184,losangeles,Beverages and More - Chino Hills,Beer Store
476,8551,,34.113944,-117.837795,losangeles,Beverages and More - Glendora,Beer Store
477,11639,,33.834968,-118.354764,losangeles,Beverages and More - Hawthorne,Beer Store
478,13460,,33.556139,-117.686198,losangeles,Beverages and More - Laguna Niguel,Beer Store
479,14417,,33.901945,-118.38747,losangeles,Beverages and More - Manhattan Beach,Beer Store
480,8801,,34.602326,-118.144077,,Beverages and More - Palmdale,Beer Store
481,11640,,33.789872,-118.329737,losangeles,Beverages and More - Rolling Hills,Beer Store
482,17436,,37.753937,-121.468406,sanfran,Beverages and More - Tracy,Beer Store
483,14430,,37.523138,-120.881427,,Beverages and More - Turlock,Beer Store
484,2676,,37.892185,-122.299408,sanfran,Beverages and more! - Albany,Beer Store
485,7638,,37.962259,-121.735264,sanfran,Beverages and more! - Antioch,Beer Store
486,6136,,38.595879,-121.392014,sacramento,Beverages and more! - Arden Way (SAC),Beer Store
487,8782,,38.942206,-121.095204,sacramento,Beverages and More! - Auburn,Beer Store
488,2517,,33.917557,-117.887283,losangeles,Beverages and more! - Brea,Beer Store
489,2645,,32.767776,-117.155212,sandiego,Beverages and more! - Camino De La Reina,Beer Store
490,2518,,34.188583,-118.597313,losangeles,Beverages and more! - Canoga Park,Beer Store
491,2646,,32.978886,-117.082878,sandiego,Beverages and more! - Carmel Mtn Rd.,Beer Store
492,6138,,38.678514,-121.270182,sacramento,Beverages and more! - Citrus Heights,Beer Store
493,2677,,37.676411,-122.469276,sanfran,Beverages and more! - Colma,Beer Store
494,11932,,33.825291,-117.513432,losangeles,Beverages and more! - Corona,Beer Store
495,2519,,33.641079,-117.919319,losangeles,Beverages and more! - Costa Mesa,Beer Store
496,5415,,37.822828,-121.999857,sanfran,Beverages and more! - Danville,Beer Store
497,7636,,38.425424,-121.400224,sacramento,Beverages and more! - Elk Grove,Beer Store
498,2647,,33.049839,-117.260162,sandiego,Beverages and more! - Encinitas,Beer Store
499,6139,,38.788811,-121.283569,sacramento,Beverages and more! - Fairway,Beer Store
500,6754,,38.647957,-121.115772,sacramento,Beverages and more! - Folsom,Beer Store
501,6211,,0,0,,,
502,9899,,37.002347,-121.551919,,Beverages and more! - Gilroy,Beer Store
503,6643,,37.936727,-122.516123,sanfran,Beverages and more! - Greenbrae,Beer Store
504,2520,,33.719643,-117.989044,losangeles,Beverages and more! - Huntington Beach,Beer Store
505,2521,,33.69595,-117.796661,losangeles,Beverages and more! - Irvine,Beer Store
506,2648,,32.840294,-117.273872,sandiego,Beverages and more! - La Jolla,Beer Store
507,2649,,32.776554,-117.015625,sandiego,Beverages and more! - La Mesa,Beer Store
508,13459,,33.561378,-117.628459,losangeles,Beverages and More! - Ladera Ranch,Beer Store
509,11958,,33.618942,-117.702731,losangeles,Beverages and more! - Lake Forest,Beer Store
510,7640,,37.699827,-121.744888,sanfran,Beverages and more! - Livermore,Beer Store
511,13262,,33.756823,-118.109994,losangeles,Beverages and More! - Long Brach,Beer Store
512,6210,,37.413166,-121.897957,sanfran,Beverages and more! - Milpitas,Beer Store
513,6212,,37.404699,-122.109218,sanfran,Beverages and more! - Mt View,Beer Store
514,6137,,38.639043,-121.496772,sacramento,Beverages and more! - Natomas (SAC),Beer Store
515,6641,,38.093318,-122.555135,sanfran,Beverages and more! - Novato,Beer Store
516,2678,,37.790611,-122.260567,sanfran,Beverages and more! - Oakland,Beer Store
517,2522,,33.763718,-117.835991,losangeles,Beverages and more! - Orange,Beer Store
518,2679,,37.877724,-122.181175,sanfran,Beverages and more! - Orinda,Beer Store
519,2523,,34.130697,-118.147363,losangeles,Beverages and more! - Pasadena,Beer Store
520,6644,,37.986698,-122.31288,sanfran,Beverages and more! - Pinole,Beer Store
521,2680,,37.699928,-121.906769,sanfran,Beverages and more! - Pleasanton,Beer Store
522,6064,,37.478937,-122.225149,sanfran,Beverages and more! - Redwood City,Beer Store
523,10888,,38.744478,-121.255074,sacramento,Beverages and more! - Rocky Ridge,Beer Store
524,7644,,37.637991,-122.421881,sanfran,Beverages and more! - San Bruno,Beer Store
525,2681,,37.530636,-122.303879,sanfran,Beverages and more! - San Mateo,Beer Store
526,6640,,37.965648,-122.515866,sanfran,Beverages and more! - San Rafael,Beer Store
527,7639,,37.324009,-121.974538,sanfran,Beverages and more! - Santa Clara,Beer Store
528,6639,,38.417146,-122.711706,winecountry,Beverages and more! - Santa Rosa,Beer Store
529,2682,,37.744385,-122.404091,sanfran,Beverages and more! - SF - Bayshore Blvd,Beer Store
530,2683,,37.78133,-122.455826,sanfran,Beverages and more! - SF - Geary Blvd,Beer Store
531,5339,,37.787588,-122.421862,sanfran,Beverages and more! - SF - Van Ness,Beer Store
532,7642,,37.26165,-121.92554,sanfran,Beverages and more! - SJ - Camden,Beer Store
533,7641,,37.307898,-121.900634,sanfran,Beverages and more! - SJ - Willow Glen,Beer Store
534,7637,,37.977877,-121.305045,sacramento,Beverages and more! - Stockton,Beer Store
535,3730,,37.374756,-122.057961,sanfran,Beverages and more! - Sunnyvale,Beer Store
536,6642,,38.366591,-121.963773,sacramento,Beverages and more! - Vacaville,Beer Store
537,2524,,34.116524,-118.482758,losangeles,Beverages and more! - Van Nuys,Beer Store
538,2684,,37.927246,-122.062294,sanfran,Beverages and more! - Walnut Ck - N Main,Beer Store
539,7643,,37.929862,-122.016727,sanfran,Beverages and more! - Walnut Ck - Oak Grove,Beer Store
540,2525,,34.09071,-118.344109,losangeles,Beverages and more! - West Hollywood,Beer Store
541,12750,,32.83842,-116.998146,sandiego,Beverages4Less,Beer Store
542,21115,,34.089768,-117.668282,,BevMo,Beer Store
543,16476,,36.846354,-119.791458,,BevMo - Fresno,Beer Store
544,14897,,33.969006,-117.546133,losangeles,BevMo - Mira Loma,Beer Store
545,19497,,34.070329,-117.212297,,Bevmo - Redlands,Beer Store
546,16333,,34.416861,-118.456633,losangeles,Bier Academy,Beer Bar
547,19023,,33.044116,-117.293348,,Bier Garden,Beer Bar
548,13702,,34.075055,-118.309044,losangeles,Biergarten,Beer Bar
549,121,,0,0,,,
550,2650,,32.779507,-117.018639,sandiego,Big E Wine and Liquor,Beer Store
551,17654,,34.045244,-118.25886,losangeles,Big Wangs - Downtown,Beer Bar
552,17655,,34.099599,-118.329105,losangeles,Big Wangs - Hollywood,Beer Bar
553,17653,,34.167583,-118.375579,losangeles,Big Wangs - NoHo,Beer Bar
554,18602,sacramento,38.566263,-121.543518,pacific,Bike Dog Brewing Company,Brewery
555,9941,,38.296915,-122.286531,winecountry,Billco's Billiards and Darts,Beer Bar
556,2205,,37.672832,-122.082771,sanfran,"Bistro, The",Beer Bar
557,1948,,34.140053,-118.022011,losangeles,BJ's Brewhouse - Arcadia,Beer Bar
558,14632,,38.601403,-121.427765,sacramento,BJ's Brewhouse - Arden Fair,Beer Bar
559,4653,,35.350028,-119.121239,,BJ's Brewhouse - Bakersfield,Beer Bar
560,5992,,33.60161,-117.899636,losangeles,BJ's Brewhouse - Balboa,Beer Bar
561,5993,,33.759688,-118.133703,losangeles,BJ's Brewhouse - Belmont Shore,Beer Bar
562,14630,,37.943617,-121.731551,sanfran,BJ's Brewhouse - Brentwood,Beer Bar
563,1950,,34.17952,-118.310028,losangeles,BJ's Brewhouse - Burbank,Beer Bar
564,11277,,33.122638,-117.319219,sandiego,BJ's Brewhouse - Carlsbad,Beer Bar
565,14631,,34.059683,-118.419498,losangeles,BJ's Brewhouse - Century City,Beer Bar
566,6108,,33.865686,-118.097563,losangeles,BJ's Brewhouse - Cerritos,Beer Bar
567,9477,,33.982726,-117.704398,losangeles,BJ's Brewhouse - Chino Hills,Beer Bar
568,9725,,32.628681,-117.088567,sandiego,BJ's Brewhouse - Chula Vista,Beer Bar
569,11245,,37.967222,-122.062778,sanfran,BJ's Brewhouse - Concord,Beer Bar
570,6109,,33.82431,-117.51815,losangeles,BJ's Brewhouse - Corona,Beer Bar
571,11278,,33.985787,-118.394938,losangeles,BJ's Brewhouse - Culver City,Beer Bar
572,3066,,37.331463,-122.032028,sanfran,BJ's Brewhouse - Cupertino,Beer Bar
573,7963,,33.830426,-118.347387,losangeles,BJ's Brewhouse - Del Amo,Beer Bar
574,10980,,33.935599,-118.119724,losangeles,BJ's Brewhouse - Downey,Beer Bar
575,15934,,37.71524,-121.854153,sanfran,BJ's Brewhouse - Dublin CA,Beer Bar
576,3235,,38.422932,-121.399484,sacramento,BJ's Brewhouse - Elk Grove,Beer Bar
577,12192,,33.068885,-117.067768,sandiego,BJ's Brewhouse - Escondido,Beer Bar
578,3236,,38.656105,-121.124847,sacramento,BJ's Brewhouse - Folsom,Beer Bar
579,5896,,36.80849,-119.773935,,BJ's Brewhouse - Fresno,Beer Bar
580,6249,,34.146279,-118.255073,losangeles,BJ's Brewhouse - Glendale,Beer Bar
581,1949,,33.728951,-117.989159,losangeles,BJ's Brewhouse - Huntington Bch 1,Beer Bar
582,1953,,33.657814,-118.000992,losangeles,BJ's Brewhouse - Huntington Bch 2,Beer Bar
583,1951,,33.720219,-117.794487,losangeles,BJ's Brewhouse - Irvine,Beer Bar
584,2167,,32.868702,-117.23336,sandiego,BJ's Brewhouse - La Jolla,Beer Bar
585,2168,,32.779087,-117.008156,sandiego,BJ's Brewhouse - La Mesa,Beer Bar
586,1952,,33.542042,-117.783569,losangeles,BJ's Brewhouse - Laguna Beach,Beer Bar
587,8826,,37.68864,-121.05022,,BJ's Brewhouse - Modesto,Beer Bar
588,6233,,34.036433,-118.080762,losangeles,BJ's Brewhouse - Montebello,Beer Bar
589,6107,,33.938928,-117.263264,,BJ's Brewhouse - Moreno Valley,Beer Bar
590,5578,,38.6398,-121.501652,sacramento,BJ's Brewhouse - Natomas,Beer Bar
591,9724,,37.52845,-122.00468,sanfran,BJ's Brewhouse - Newark,Beer Bar
592,5421,,34.601952,-118.154268,,BJ's Brewhouse - Palmdale,Beer Bar
593,13395,,33.994356,-117.919191,losangeles,BJ's Brewhouse - Puente Hills,Beer Bar
594,6132,,34.077329,-117.548959,losangeles,BJ's Brewhouse - Rancho Cucamonga,Beer Bar
595,15935,,33.643402,-117.594292,losangeles,BJ's Brewhouse - Rancho Santa Margarita,Beer Bar
596,15936,,36.716839,-121.654269,,BJ's Brewhouse - Salinas,Beer Bar
597,6133,,34.065751,-117.266095,,BJ's Brewhouse - San Bernardino,Beer Bar
598,3109,,37.636322,-122.420746,sanfran,BJ's Brewhouse - San Bruno,Beer Bar
599,3067,,37.250637,-121.862473,sanfran,BJ's Brewhouse - San Jose,Beer Bar
600,2206,,37.560925,-122.282767,sanfran,BJ's Brewhouse - San Mateo,Beer Bar
601,11371,,38.001737,-122.544165,sanfran,BJ's Brewhouse - San Rafael,Beer Bar
602,15937,,38.458638,-122.729816,winecountry,BJ's Brewhouse - Santa Rosa,Beer Bar
603,6131,,38.001856,-121.316957,sacramento,BJ's Brewhouse - Stockton,Beer Bar
604,6134,,33.523334,-117.158605,,BJ's Brewhouse - Temecula,Beer Bar
605,5579,,38.362397,-121.965133,sacramento,BJ's Brewhouse - Vacaville,Beer Bar
606,6178,,34.417159,-118.559968,losangeles,BJ's Brewhouse - Valencia,Beer Bar
607,6179,,34.16195,-118.824584,losangeles,BJ's Brewhouse - Westlake Village,Beer Bar
608,1954,,34.063423,-118.447357,losangeles,BJ's Brewhouse - Westwood,Beer Bar
609,15933,,33.867269,-117.747436,losangeles,BJ's Grill - Anaheim Hills,Beer Bar
610,146,losangeles,33.913574,-117.88916,pacific,BJ's Restaurant and Brewery - Brea,Brewpub
611,148,losangeles,33.616123,-117.705284,pacific,BJ's Restaurant and Brewery - Laguna Hills,Brewpub
612,149,,0,0,,,
613,150,sacramento,38.768188,-121.265244,pacific,BJ's Restaurant and Brewery - Roseville,Brewpub
614,152,losangeles,34.07312,-117.88382,pacific,BJ's Restaurant and Brewery - West Covina,Brewpub
615,153,losangeles,34.186882,-118.597313,pacific,BJ's Restaurant and Brewery - Woodland Hills,Brewpub
616,155,sanfran,38.01406,-122.031219,pacific,Black Diamond Brewing Co.,Brewery
617,20749,,0,0,,,
618,16549,sacramento,38.677099,-121.792399,pacific,Black Dragon Brewery - Woodland Homebrew,Brewery
619,18740,,0,0,,,
620,2207,,37.798599,-122.424126,sanfran,Black Horse London Pub,Beer Bar
621,9733,,0,0,,,
622,20966,sanfran,37.771455,-122.433855,,Black Sands Brewery,Brewpub
623,2685,,37.780228,-122.479507,sanfran,Blackwell's Wine and Spirits,Beer Store
624,8001,,34.108338,-118.268226,losangeles,Blair's,Beer Bar
625,9990,,32.763588,-117.12015,sandiego,Blind Lady Ale House,Beer Bar
626,10400,,33.608877,-117.928782,losangeles,"Blue Beat, The",Beer Bar
627,1955,,33.769482,-118.190735,losangeles,Blue Cafe,Beer Bar
628,5408,,39.196538,-120.235233,renotahoe,Blue Coyote Bar and Grill - Squaw Valley,Beer Bar
629,5308,,39.326135,-120.177199,renotahoe,Blue Coyote Bar and Grill - Truckee,Beer Bar
630,18796,,34.151922,-118.465959,,"Blue Dog Beer Tavern, The",Beer Bar
631,19940,sacramento,38.678072,-121.771232,pacific,Blue Note Brewing Company,Brewery
632,8760,,34.10165,-118.323274,losangeles,Blue Palms Brewhouse,Beer Bar
633,19231,,37.770366,-122.40463,sanfran,Blueprint Tap Room,Beer Bar
634,18578,sandiego,32.846657,-116.958345,pacific,BNS Brewing and Distilling Co.,Brewery
635,2208,,37.893349,-122.110497,sanfran,Bo's Barbecue,Beer Bar
636,15599,,33.456134,-117.604267,losangeles,Board and Brew,Beer Bar
637,10644,,37.872037,-122.268947,sanfran,Bobby G's Pizzeria,Beer Bar
638,14489,,37.352736,-121.96572,sanfran,Bobby's Liquor,Beer Store
639,14998,,36.83906,-119.848624,pacific,"Body in the Bog Pub, The",Beer Bar
640,13313,,34.102939,-118.340224,losangeles,BoHo,Beer Bar
641,180,losangeles,34.053745,-118.255775,pacific,Bonaventure Brewing,Brewpub
642,18915,sacramento,38.789167,-121.225942,pacific,Boneshaker Community Brewery,Brewpub
643,15296,,38.804601,-121.274643,sacramento,Boneshaker Public House,Beer Bar
644,2686,,37.771629,-122.278381,sanfran,Bonfare Market - Alameda,Beer Store
645,2687,,37.82497,-122.232643,sanfran,Bonfare Market - Piedmont,Beer Store
646,4618,,38.570708,-121.457487,sacramento,Bonn Lair,Beer Bar
647,18773,losangeles,33.869621,-117.928458,pacific,Bootlegger's Brewery,Brewery
648,17516,,38.895801,-121.078769,sacramento,Bootleggers Old Town Tavern and Grill,Beer Bar
649,18641,sandiego,33.148172,-117.218047,pacific,Booze Brothers,Brewery
650,13310,,34.024546,-118.394358,losangeles,Bottelrock,Beer Bar
651,5369,,38.475995,-122.740182,winecountry,"Bottle Barn, The",Beer Store
652,18682,losangeles,33.849545,-117.859775,pacific,Bottle Logic Brewing,Brewery
653,2651,,32.791454,-117.020119,sandiego,Bottle Rack,Beer Store
654,13367,,33.979687,-118.037385,losangeles,Bottle Room,Beer Bar
655,16132,,32.727124,-117.169635,sandiego,Bottlecraft Beer Shop and Tasting Room,Beer Store
656,10660,,34.043011,-118.263554,losangeles,BottleRock - Downtown LA,Beer Bar
657,17426,,36.614233,-121.842004,,Bottoms Up Hombrew Supply,Homebrew
658,191,sanfran,37.123112,-122.121437,pacific,Boulder Creek Brewing,Brewpub
659,12977,,37.322578,-121.965685,sanfran,Boynton Liquors,Beer Store
660,19147,,32.729979,-117.129755,,Brabant Bar and Cafe,Beer Bar
661,20797,,0,0,,,
662,20159,,38.385676,-121.93577,,"Brass Tap, The - Vacaville",Beer Bar
663,15897,,0,0,,,
664,10357,sandiego,33.195069,-117.378787,pacific,Breakwater Brewing Co,Brewpub
665,18337,,32.741478,-117.182811,,"Brew Project, The",Beer Bar
666,17753,,0,0,,,
667,2526,,34.228519,-118.530586,losangeles,Brew Wizards,Beer Store
668,207,losangeles,33.722363,-118.001633,pacific,Brewbakers Brewing - Huntington Beach,Brewery
669,208,,0,0,,,
670,12051,,33.884392,-118.411003,losangeles,Brewco - Manhattan Beach,Beer Bar
671,17017,losangeles,33.863251,-118.39953,pacific,"Brewery at Abigale, The",Brewpub
672,211,renotahoe,38.94676,-119.961986,pacific,"Brewery At Lake Tahoe, The",Brewpub
673,216,,0,0,,,
674,17518,,0,0,,,
675,6206,,38.670836,-121.175863,sacramento,"Brewmeister, The",Homebrew
676,20730,,37.673466,-122.081581,,Brews and Brats,Beer Bar
677,20128,losangeles,34.168025,-118.292849,pacific,Brewyard Beer Company,Brewery
678,14037,,38.728268,-120.83622,sacramento,Brick Oven Pub,Beer Bar
679,6655,,38.977888,-122.838287,winecountry,"Brick Tavern, The",Beer Bar
680,6871,,39.132391,-123.718028,,Bridget Dolan's Pub,Beer Bar
681,5908,,39.166537,-120.144274,renotahoe,Bridgetender Tavern and Grill,Beer Bar
682,2527,,33.901699,-118.386543,losangeles,Bristol Farms - Manhattan Beach,Beer Store
683,2528,,34.118809,-118.150505,losangeles,Bristol Farms - South Pasadena,Beer Store
684,11204,,37.367657,-121.927729,sanfran,"Brit, The - SJC airport",Beer Bar
685,1956,,34.015858,-118.495827,losangeles,Britannia,Beer Bar
686,13339,,33.720363,-118.073861,losangeles,Brix Brews and NY Deli,Beer Bar
687,225,sanfran,37.97333,-122.52899,pacific,Broken Drum Brewery And Wood Grill,Brewpub
688,2209,,37.8405,-122.29393,sanfran,"Broken Rack, The",Beer Bar
689,17326,,33.012508,-117.077809,sandiego,Brothers Provisions,Beer Bar
690,19007,,37.787698,-122.253963,sanfran,Brotzeit Lokal,Beer Bar
691,21188,losangeles,33.727344,-118.279935,,Brouwerij West,Brewery
692,17878,,33.617157,-117.704011,losangeles,Bru Grill and Market,Beer Bar
693,13247,,33.789074,-117.853068,losangeles,"Bruery Provisions, The",Beer Bar
694,6565,losangeles,33.861377,-117.879974,pacific,"Bruery, The",Brewery
695,15318,,32.914503,-117.114001,sandiego,Bruski,Beer Bar
696,19325,,33.730024,-118.003413,,BT's Southern BBQ,Beer Bar
697,20609,,38.74334,-121.250434,,Buck and Sadies,Beer Bar
698,1957,,34.126621,-118.218819,losangeles,"Bucket, The",Beer Bar
699,15775,,37.65067,-122.109107,sanfran,Buddy's Bites and Brews,Beer Bar
700,235,sanfran,37.67392,-122.081268,pacific,Buffalo Bill's Brewery,Brewpub
701,6576,,36.61366,-121.901743,,Bulldog British Pub,Beer Bar
702,15118,,36.966858,-122.040164,,burger.,Beer Bar
703,14474,,33.801619,-116.41953,,Burgers and Beer - Rancho Mirage,Beer Bar
704,10978,,38.544499,-121.743465,sacramento,Burgers and Brew - Davis,Beer Bar
705,10979,,38.570094,-121.491221,sacramento,Burgers and Brew - Sacramento,Beer Bar
706,17541,sandiego,32.832112,-116.97958,pacific,Butcher's Brewing,Brewery
707,15107,,34.047316,-118.249326,losangeles,Buzz Wine Beer Shop,Beer Store
708,16113,,37.287189,-121.946895,sanfran,BYR of Belgium,Beer Bar
709,11676,,37.830939,-122.278336,sanfran,Cafe Biere,Beer Bar
710,1958,,33.862461,-118.400131,losangeles,Cafe Boogaloo,Beer Bar
711,16338,,32.91227,-117.14814,sandiego,Calahan's Pub and Brewery,Beer Bar
712,20738,,0,0,,,
713,250,winecountry,38.437012,-122.857506,pacific,California Cider Co - Ace-in-the-Hole Pub,Brewpub
714,15791,,37.531897,-121.919837,sanfran,California Craft Beer,Beer Bar
715,5230,,38.097213,-122.569754,sanfran,California Grill and Rotisserie,Beer Bar
716,16897,,33.826526,-118.176151,losangeles,California Heights Market,Beer Store
717,251,winecountry,38.576932,-122.579693,pacific,Calistoga Inn Restaurant and Brewery,Brewpub
718,252,sandiego,32.912544,-117.147911,pacific,Callahan's Pub and Brewery,Brewpub
